t,x,y,z,vx,vy,vz,dl_left,F_left,dl_right,F_right,z_bumper,vz_bumper
1.02,0,0,0.3439533,0,0,-0.9996154,0,0,0,0,-0.8,0
1.04,0,0,0.323961,0,0,-0.9996154,0,0,0,0,-0.8,0
1.06,0,0,0.3039687,0,0,-0.9996154,0,0,0,0,-0.8,0
1.08,0,0,0.2839764,0,0,-0.9996154,0,0,0,0,-0.8,0
1.1,0,0,0.2639841,0,0,-0.9996154,0,0,0,0,-0.8,0
1.12,0,0,0.2439919,0,0,-0.9996154,0,0,0,0,-0.8,0
1.14,0,0,0.2239996,0,0,-0.9996154,0,0,0,0,-0.8,0
1.16,0,0,0.2040073,0,0,-0.9996154,0,0,0,0,-0.8,0
1.18,0,0,0.184015,0,0,-0.9996154,0,0,0,0,-0.8,0
1.2,0,0,0.1640227,0,0,-0.9996154,0,0,0,0,-0.8,0
1.22,0,0,0.1440304,0,0,-0.9996154,0,0,0,0,-0.8,0
1.24,0,0,0.1240381,0,0,-0.9996154,0,0,0,0,-0.8,0
1.26,0,0,0.1040458,0,0,-0.9996154,0,0,0,0,-0.8,0
1.279999,0,0,0.08405349,0,0,-0.9996154,0,0,0,0,-0.8,0
1.3,0,0,0.06406119,0,0,-0.9996154,0,0,0,0,-0.8,0
1.32,0,0,0.0440689,0,0,-0.9996154,0,0,0,0,-0.8,0
1.34,0,0,0.0240766,0,0,-0.9996154,0,0,0,0,-0.8,0
1.36,0,0,0.004084297,0,0,-0.9996154,0,0,0,0,-0.8,0
1.38,0,0,-0.015908,0,0,-0.9996154,0,0,0,0,-0.8,0
1.399999,0,0,-0.0359003,0,0,-0.9996154,0,0,0,0,-0.8,0
1.419999,0,0,-0.0558926,0,0,-0.9996154,0,0,0,0,-0.8,0
1.439999,0,0,-0.0758849,0,0,-0.9996154,0,0,0,0,-0.8,0
1.459999,0,0,-0.0958772,0,0,-0.9996154,0,0,0,0,-0.8,0
1.479999,0,0,-0.1158695,0,0,-0.9996154,0,0,0,0,-0.8,0
1.5,0,0,-0.1358618,0,0,-0.9996154,0,0,0,0,-0.8,0
1.52,0,0,-0.1558541,0,0,-0.9996154,0,0,0,0,-0.8,0
1.539999,0,0,-0.1758464,0,0,-0.9996154,0,0,0,0,-0.8,0
1.559999,0,0,-0.1958387,0,0,-0.9996154,0,0,0,0,-0.8,0
1.579999,0,0,-0.215831,0,0,-0.9996154,0,0,0,0,-0.8,0
1.599999,0,0,-0.2358233,0,0,-0.9996154,0,0,0,0,-0.8,0
1.619999,0,0,-0.2558156,0,0,-0.9996154,0,0,0,0,-0.8,0
1.639999,0,0,-0.2758079,0,0,-0.9996154,0,0,0,0,-0.8,0
1.659999,0,0,-0.2958001,0,0,-0.9996154,0,0,0,0,-0.8,0
1.679999,0,0,-0.3157924,0,0,-0.9996154,0,0,0,0,-0.8,0
1.699999,0,0,-0.3357847,0,0,-0.9996154,0,0,0,0,-0.8,0
1.719999,0,0,-0.355777,0,0,-0.9996154,0,0,0,0,-0.8,0
1.739999,0,0,-0.3757693,0,0,-0.9996154,0,0,0,0,-0.8,0
1.759999,0,0,-0.3957616,0,0,-0.9996154,0,0,0,0,-0.8,0
1.779999,0,0,-0.4157539,0,0,-0.9996154,0,0,0,0,-0.8,0
1.799999,0,0,-0.4357462,0,0,-0.9996154,0,0,0,0,-0.8,0
1.819999,0,0,-0.4557385,0,0,-0.9996154,0.005738482,0.1147696,0,0,-0.8,0
1.839999,0,0,-0.475616,0,0,-0.9938769,0.02561601,0.5123201,0,0,-0.8,0
1.859999,0,0,-0.4949812,0,0,-0.9682609,0.04498123,0.8996245,0,0,-0.8,0
1.879999,0,0,-0.5134468,0,0,-0.9232797,0.0634468,1.268936,0,0,-0.8,0
1.899999,0,0,-0.5306435,0,0,-0.8598329,0.08064346,1.612869,0,0,-0.8,0
1.919999,0,0,-0.5462273,0,0,-0.7791895,0.09622727,1.924546,0,0,-0.8,0
1.939999,0,0,-0.5598865,0,0,-0.6829623,0.1098865,2.19773,0,0,-0.8,0
1.959999,0,0,-0.571348,0,0,-0.5730758,0.121348,2.42696,0,0,-0.8,0
1.979999,0,0,-0.5803826,0,0,-0.4517279,0.1303826,2.607652,0,0,-0.8,0
1.999999,0,0,-0.5868095,0,0,-0.3213453,0.1368095,2.73619,0,0,-0.8,0
2.019999,0,0,-0.5905002,0,0,-0.1845359,0.1405002,2.810005,0,0,-0.8,0
2.039999,0,0,-0.591381,0,0,-0.04403567,0.141381,2.827619,0,0,-0.8,0
2.059999,0,0,-0.589434,0,0,0.09734523,0.139434,2.788681,0,0,-0.8,0
2.079999,0,0,-0.5846984,0,0,0.2367792,0.1346984,2.693969,0,0,-0.8,0
2.099999,0,0,-0.5772689,0,0,0.3714776,0.1272689,2.545378,0,0,-0.8,0
2.119999,0,0,-0.567294,0,0,0.4987465,0.117294,2.34588,0,0,-0.8,0
2.139999,0,0,-0.5549732,0,0,0.6160404,0.1049732,2.099464,0,0,-0.8,0
2.159999,0,0,-0.5405529,0,0,0.7210135,0.09055291,1.811058,0,0,-0.8,0
2.179999,0,0,-0.5243216,0,0,0.8115664,0.07432161,1.486432,0,0,-0.8,0
2.199999,0,0,-0.5066038,0,0,0.885888,0.05660383,1.132077,0,0,-0.8,0
2.219999,0,0,-0.487754,0,0,0.9424918,0.03775401,0.7550803,0,0,-0.8,0
2.239999,0,0,-0.4681491,0,0,0.9802458,0.01814909,0.3629819,0,0,-0.8,0
2.259999,0,0,-0.4481812,0,0,0.9983948,0,0,0,0,-0.8,0
2.279999,0,0,-0.4282133,0,0,0.9983948,0,0,0,0,-0.8,0
2.299999,0,0,-0.4082454,0,0,0.9983948,0,0,0,0,-0.8,0
2.319999,0,0,-0.3882776,0,0,0.9983948,0,0,0,0,-0.8,0
2.339999,0,0,-0.3683097,0,0,0.9983948,0,0,0,0,-0.8,0
2.359999,0,0,-0.3483418,0,0,0.9983948,0,0,0,0,-0.8,0
2.379999,0,0,-0.3283739,0,0,0.9983948,0,0,0,0,-0.8,0
2.399999,0,0,-0.308406,0,0,0.9983948,0,0,0,0,-0.8,0
2.419999,0,0,-0.2884381,0,0,0.9983948,0,0,0,0,-0.8,0
2.439999,0,0,-0.2684703,0,0,0.9983948,0,0,0,0,-0.8,0
2.459999,0,0,-0.2485024,0,0,0.9983948,0,0,0,0,-0.8,0
2.479999,0,0,-0.2285345,0,0,0.9983948,0,0,0,0,-0.8,0
2.499999,0,0,-0.2085666,0,0,0.9983948,0,0,0,0,-0.8,0
2.519999,0,0,-0.1885987,0,0,0.9983948,0,0,0,0,-0.8,0
2.539999,0,0,-0.1686308,0,0,0.9983948,0,0,0,0,-0.8,0
2.559999,0,0,-0.148663,0,0,0.9983948,0,0,0,0,-0.8,0
2.579999,0,0,-0.1286951,0,0,0.9983948,0,0,0,0,-0.8,0
2.599999,0,0,-0.1087272,0,0,0.9983948,0,0,0,0,-0.8,0
2.619999,0,0,-0.08875929,0,0,0.9983948,0,0,0,0,-0.8,0
2.639999,0,0,-0.0687914,0,0,0.9983948,0,0,0,0,-0.8,0
2.659999,0,0,-0.04882351,0,0,0.9983948,0,0,0,0,-0.8,0
2.679999,0,0,-0.02885562,0,0,0.9983948,0,0,0,0,-0.8,0
2.699999,0,0,-0.008887727,0,0,0.9983948,0,0,0,0,-0.8,0
2.719999,0,0,0.01108016,0,0,0.9983948,0,0,0,0,-0.8,0
2.739999,0,0,0.03104805,0,0,0.9983948,0,0,0,0,-0.8,0
2.759999,0,0,0.05101594,0,0,0.9983948,0,0,0,0,-0.8,0
2.779999,0,0,0.07098383,0,0,0.9983948,0,0,0,0,-0.8,0
2.799999,0,0,0.09095173,0,0,0.9983948,0,0,0,0,-0.8,0
2.819999,0,0,0.1109196,0,0,0.9983948,0,0,0,0,-0.8,0
2.839999,0,0,0.1308875,0,0,0.9983948,0,0,0,0,-0.8,0
2.859999,0,0,0.1508554,0,0,0.9983948,0,0,0,0,-0.8,0
2.879999,0,0,0.1708233,0,0,0.9983948,0,0,0,0,-0.8,0
2.899999,0,0,0.1907912,0,0,0.9983948,0,0,0,0,-0.8,0
2.919999,0,0,0.210759,0,0,0.9983948,0,0,0,0,-0.8,0
2.939999,0,0,0.2307269,0,0,0.9983948,0,0,0,0,-0.8,0
2.959999,0,0,0.2506948,0,0,0.9983948,0,0,0,0,-0.8,0
2.979999,0,0,0.2706627,0,0,0.9983948,0,0,0,0,-0.8,0
2.999999,0,0,0.2906306,0,0,0.9983948,0,0,0,0,-0.8,0
3.019999,0,0,0.3105985,0,0,0.9983948,0,0,0,0,-0.8,0
3.039999,0,0,0.3305663,0,0,0.9983948,0,0,0,0,-0.8,0
3.059999,0,0,0.3505342,0,0,0.9983948,0,0,0,0,-0.8,0
3.079999,0,0,0.3705021,0,0,0.9983948,0,0,0,0,-0.8,0
3.099999,0,0,0.39047,0,0,0.9983948,0,0,0,0,-0.8,0
3.119999,0,0,0.4104379,0,0,0.9983948,0,0,0,0,-0.8,0
3.139999,0,0,0.4304058,0,0,0.9983948,0,0,0,0,-0.8,0
3.159999,0,0,0.4503736,0,0,0.9983948,0,0,0.0003736466,0.007472932,-0.8,0
3.179999,0,0,0.4703341,0,0,0.9980212,0,0,0.02033405,0.406681,-0.8,0
3.199999,0,0,0.4898878,0,0,0.9776871,0,0,0.03988777,0.7977554,-0.8,0
3.219999,0,0,0.5086437,0,0,0.9377993,0,0,0.05864374,1.172875,-0.8,0
3.239999,0,0,0.5262269,0,0,0.8791556,0,0,0.07622688,1.524538,-0.8,0
3.259999,0,0,0.5422854,0,0,0.8029288,0,0,0.09228544,1.845709,-0.8,0
3.279999,0,0,0.5564983,0,0,0.7106434,0,0,0.1064983,2.129966,-0.8,0
3.299999,0,0,0.5685812,0,0,0.6041452,0,0,0.1185812,2.371623,-0.8,0
3.319999,0,0,0.5782924,0,0,0.4855641,0,0,0.1282924,2.565849,-0.8,0
3.339999,0,0,0.5854378,0,0,0.3572717,0,0,0.1354378,2.708757,-0.8,0
3.359999,0,0,0.5898745,0,0,0.2218339,0,0,0.1398745,2.79749,-0.8,0
3.379999,0,0,0.5915137,0,0,0.08195946,0,0,0.1415137,2.830274,-0.8,0
3.399999,0,0,0.5903226,0,0,-0.05955417,0,0,0.1403226,2.806452,-0.8,0
3.419999,0,0,0.5863251,0,0,-0.1998767,0,0,0.1363251,2.726502,-0.8,0
3.439999,0,0,0.579601,0,0,-0.3362018,0,0,0.129601,2.592021,-0.8,0
3.459999,0,0,0.570285,0,0,-0.4658028,0,0,0.120285,2.4057,-0.8,0
3.479999,0,0,0.5585633,0,0,-0.5860878,0,0,0.1085633,2.171266,-0.8,0
3.499999,0,0,0.5446703,0,0,-0.694651,0,0,0.09467028,1.893406,-0.8,0
3.519999,0,0,0.5288839,0,0,-0.7893212,0,0,0.07888387,1.577677,-0.8,0
3.539999,0,0,0.5115198,0,0,-0.8682051,0,0,0.06151979,1.230396,-0.8,0
3.559999,0,0,0.4929253,0,0,-0.9297248,0,0,0.04292528,0.8585057,-0.8,0
3.579999,0,0,0.4734723,0,0,-0.9726501,0,0,0.02347229,0.4694459,-0.8,0
3.599999,0,0,0.4535499,0,0,-0.9961224,0,0,0.003549859,0.07099718,-0.8,0
3.619999,0,0,0.4335564,0,0,-0.9996722,0,0,0,0,-0.8,0
3.639999,0,0,0.413563,0,0,-0.9996722,0,0,0,0,-0.8,0
3.659999,0,0,0.3935696,0,0,-0.9996722,0,0,0,0,-0.8,0
3.679999,0,0,0.3735762,0,0,-0.9996722,0,0,0,0,-0.8,0
3.699999,0,0,0.3535827,0,0,-0.9996722,0,0,0,0,-0.8,0
3.719999,0,0,0.3335893,0,0,-0.9996722,0,0,0,0,-0.8,0
3.739999,0,0,0.3135959,0,0,-0.9996722,0,0,0,0,-0.8,0
3.759999,0,0,0.2936025,0,0,-0.9996722,0,0,0,0,-0.8,0
3.779999,0,0,0.273609,0,0,-0.9996722,0,0,0,0,-0.8,0
3.799999,0,0,0.2536156,0,0,-0.9996722,0,0,0,0,-0.8,0
3.819999,0,0,0.2336222,0,0,-0.9996722,0,0,0,0,-0.8,0
3.839999,0,0,0.2136287,0,0,-0.9996722,0,0,0,0,-0.8,0
3.859999,0,0,0.1936353,0,0,-0.9996722,0,0,0,0,-0.8,0
3.879999,0,0,0.1736419,0,0,-0.9996722,0,0,0,0,-0.8,0
3.899999,0,0,0.1536484,0,0,-0.9996722,0,0,0,0,-0.8,0
3.919999,0,0,0.133655,0,0,-0.9996722,0,0,0,0,-0.8,0
3.939999,0,0,0.1136615,0,0,-0.9996722,0,0,0,0,-0.8,0
3.959999,0,0,0.0936681,0,0,-0.9996722,0,0,0,0,-0.8,0
3.979999,0,0,0.07367466,0,0,-0.9996722,0,0,0,0,-0.8,0
3.999999,0,0,0.05368122,0,0,-0.9996722,0,0,0,0,-0.8,0
4.019999,0,0,0.03368779,0,0,-0.9996722,0,0,0,0,-0.8,0
4.039999,0,0,0.01369435,0,0,-0.9996722,0,0,0,0,-0.8,0
4.059999,0,0,-0.00629909,0,0,-0.9996722,0,0,0,0,-0.8,0
4.079998,0,0,-0.02629253,0,0,-0.9996722,0,0,0,0,-0.8,0
4.099998,0,0,-0.04628596,0,0,-0.9996722,0,0,0,0,-0.8,0
4.119998,0,0,-0.0662794,0,0,-0.9996722,0,0,0,0,-0.8,0
4.139998,0,0,-0.08627284,0,0,-0.9996722,0,0,0,0,-0.8,0
4.159998,0,0,-0.1062663,0,0,-0.9996722,0,0,0,0,-0.8,0
4.179998,0,0,-0.1262597,0,0,-0.9996722,0,0,0,0,-0.8,0
4.199998,0,0,-0.1462532,0,0,-0.9996722,0,0,0,0,-0.8,0
4.219998,0,0,-0.1662466,0,0,-0.9996722,0,0,0,0,-0.8,0
4.239998,0,0,-0.18624,0,0,-0.9996722,0,0,0,0,-0.8,0
4.259998,0,0,-0.2062335,0,0,-0.9996722,0,0,0,0,-0.8,0
4.279998,0,0,-0.2262269,0,0,-0.9996722,0,0,0,0,-0.8,0
4.299998,0,0,-0.2462204,0,0,-0.9996722,0,0,0,0,-0.8,0
4.319998,0,0,-0.2662138,0,0,-0.9996722,0,0,0,0,-0.8,0
4.339998,0,0,-0.2862072,0,0,-0.9996722,0,0,0,0,-0.8,0
4.359998,0,0,-0.3062006,0,0,-0.9996722,0,0,0,0,-0.8,0
4.379999,0,0,-0.326194,0,0,-0.9996722,0,0,0,0,-0.8,0
4.399999,0,0,-0.3461875,0,0,-0.9996722,0,0,0,0,-0.8,0
4.419999,0,0,-0.3661809,0,0,-0.9996722,0,0,0,0,-0.8,0
4.439999,0,0,-0.3861743,0,0,-0.9996722,0,0,0,0,-0.8,0
4.459999,0,0,-0.4061677,0,0,-0.9996722,0,0,0,0,-0.8,0
4.479999,0,0,-0.4261612,0,0,-0.9996722,0,0,0,0,-0.8,0
4.499999,0,0,-0.4461546,0,0,-0.9996722,0,0,0,0,-0.8,0
4.519999,0,0,-0.466148,0,0,-0.9996722,0.01614802,0.3229603,0,0,-0.8,0
4.539999,0,0,-0.4858185,0,0,-0.9835242,0.0358185,0.71637,0,0,-0.8,0
4.559999,0,0,-0.5047726,0,0,-0.9477057,0.0547726,1.095452,0,0,-0.8,0
4.579998,0,0,-0.5226313,0,0,-0.8929331,0.07263128,1.452626,0,0,-0.8,0
4.599998,0,0,-0.5390373,0,0,-0.8203019,0.08903734,1.780747,0,0,-0.8,0
4.619998,0,0,-0.5536627,0,0,-0.7312646,0.1036627,2.073253,0,0,-0.8,0
4.639998,0,0,-0.5662147,0,0,-0.627602,0.1162147,2.324294,0,0,-0.8,0
4.659998,0,0,-0.5764424,0,0,-0.5113873,0.1264424,2.528848,0,0,-0.8,0
4.679998,0,0,-0.5841413,0,0,-0.384945,0.1341413,2.682826,0,0,-0.8,0
4.699998,0,0,-0.5891574,0,0,-0.2508037,0.1391574,2.783148,0,0,-0.8,0
4.719998,0,0,-0.5913903,0,0,-0.1116464,0.1413903,2.827806,0,0,-0.8,0
4.739998,0,0,-0.5907955,0,0,0.02974389,0.1407955,2.815909,0,0,-0.8,0
4.759998,0,0,-0.5873847,0,0,0.1705393,0.1373847,2.747694,0,0,-0.8,0
4.779998,0,0,-0.5812262,0,0,0.307924,0.1312262,2.624525,0,0,-0.8,0
4.799998,0,0,-0.5724432,0,0,0.4391502,0.1224432,2.448865,0,0,-0.8,0
4.819998,0,0,-0.5612114,0,0,0.5615934,0.1112114,2.224228,0,0,-0.8,0
4.839998,0,0,-0.5477553,0,0,0.6728047,0.0977553,1.955106,0,0,-0.8,0
4.859998,0,0,-0.5323441,0,0,0.77056,0.0823441,1.646882,0,0,-0.8,0
4.879998,0,0,-0.515286,0,0,0.852904,0.06528603,1.305721,0,0,-0.8,0
4.899998,0,0,-0.4969222,0,0,0.91819,0.04692222,0.9384444,0,0,-0.8,0
4.919998,0,0,-0.47762,0,0,0.9651122,0.02761997,0.5523995,0,0,-0.8,0
4.939998,0,0,-0.4577653,0,0,0.9927322,0.007765338,0.1553068,0,0,-0.8,0
4.959998,0,0,-0.4377554,0,0,1.000497,0,0,0,0,-0.8,0
4.979998,0,0,-0.4177455,0,0,1.000497,0,0,0,0,-0.8,0
4.999998,0,0,-0.3977355,0,0,1.000497,0,0,0,0,-0.8,0
5.019998,0,0,-0.3777256,0,0,1.000497,0,0,0,0,-0.8,0
5.039998,0,0,-0.3577157,0,0,1.000497,0,0,0,0,-0.8,0
5.059998,0,0,-0.3377057,0,0,1.000497,0,0,0,0,-0.8,0
5.079998,0,0,-0.3176958,0,0,1.000497,0,0,0,0,-0.8,0
5.099998,0,0,-0.2976859,0,0,1.000497,0,0,0,0,-0.8,0
5.119998,0,0,-0.2776759,0,0,1.000497,0,0,0,0,-0.8,0
5.139998,0,0,-0.257666,0,0,1.000497,0,0,0,0,-0.8,0
5.159998,0,0,-0.2376561,0,0,1.000497,0,0,0,0,-0.8,0
5.179998,0,0,-0.2176461,0,0,1.000497,0,0,0,0,-0.8,0
5.199998,0,0,-0.1976362,0,0,1.000497,0,0,0,0,-0.8,0
5.219998,0,0,-0.1776263,0,0,1.000497,0,0,0,0,-0.8,0
5.239998,0,0,-0.1576163,0,0,1.000497,0,0,0,0,-0.8,0
5.259998,0,0,-0.1376064,0,0,1.000497,0,0,0,0,-0.8,0
5.279998,0,0,-0.1175964,0,0,1.000497,0,0,0,0,-0.8,0
5.299998,0,0,-0.0975865,0,0,1.000497,0,0,0,0,-0.8,0
5.319998,0,0,-0.07757656,0,0,1.000497,0,0,0,0,-0.8,0
5.339998,0,0,-0.05756661,0,0,1.000497,0,0,0,0,-0.8,0
5.359998,0,0,-0.03755667,0,0,1.000497,0,0,0,0,-0.8,0
5.379998,0,0,-0.01754673,0,0,1.000497,0,0,0,0,-0.8,0
5.399998,0,0,0.00246321,0,0,1.000497,0,0,0,0,-0.8,0
5.419998,0,0,0.02247315,0,0,1.000497,0,0,0,0,-0.8,0
5.439998,0,0,0.04248309,0,0,1.000497,0,0,0,0,-0.8,0
5.459998,0,0,0.06249303,0,0,1.000497,0,0,0,0,-0.8,0
5.479998,0,0,0.08250298,0,0,1.000497,0,0,0,0,-0.8,0
5.499998,0,0,0.1025129,0,0,1.000497,0,0,0,0,-0.8,0
5.519998,0,0,0.1225229,0,0,1.000497,0,0,0,0,-0.8,0
5.539998,0,0,0.1425328,0,0,1.000497,0,0,0,0,-0.8,0
5.559998,0,0,0.1625427,0,0,1.000497,0,0,0,0,-0.8,0
5.579998,0,0,0.1825527,0,0,1.000497,0,0,0,0,-0.8,0
5.599998,0,0,0.2025626,0,0,1.000497,0,0,0,0,-0.8,0
5.619998,0,0,0.2225725,0,0,1.000497,0,0,0,0,-0.8,0
5.639998,0,0,0.2425825,0,0,1.000497,0,0,0,0,-0.8,0
5.659998,0,0,0.2625924,0,0,1.000497,0,0,0,0,-0.8,0
5.679998,0,0,0.2826023,0,0,1.000497,0,0,0,0,-0.8,0
5.699998,0,0,0.3026123,0,0,1.000497,0,0,0,0,-0.8,0
5.719998,0,0,0.3226222,0,0,1.000497,0,0,0,0,-0.8,0
5.739998,0,0,0.3426321,0,0,1.000497,0,0,0,0,-0.8,0
5.759998,0,0,0.3626421,0,0,1.000497,0,0,0,0,-0.8,0
5.779998,0,0,0.382652,0,0,1.000497,0,0,0,0,-0.8,0
5.799998,0,0,0.4026619,0,0,1.000497,0,0,0,0,-0.8,0
5.819998,0,0,0.4226719,0,0,1.000497,0,0,0,0,-0.8,0
5.839998,0,0,0.4426818,0,0,1.000497,0,0,0,0,-0.8,0
5.859998,0,0,0.4626918,0,0,1.000497,0,0,0.01269175,0.253835,-0.8,0
5.879998,0,0,0.4824479,0,0,0.9878057,0,0,0.03244786,0.6489572,-0.8,0
5.899998,0,0,0.501555,0,0,0.9553578,0,0,0.05155502,1.031101,-0.8,0
5.919998,0,0,0.5196311,0,0,0.9038029,0,0,0.06963108,1.392622,-0.8,0
5.939998,0,0,0.5363145,0,0,0.8341718,0,0,0.08631448,1.72629,-0.8,0
5.959998,0,0,0.5512716,0,0,0.7478574,0,0,0.1012716,2.025432,-0.8,0
5.979998,0,0,0.5642033,0,0,0.6465858,0,0,0.1142033,2.284066,-0.8,0
5.999998,0,0,0.574851,0,0,0.5323825,0,0,0.124851,2.49702,-0.8,0
6.019998,0,0,0.5830016,0,0,0.4075316,0,0,0.1330016,2.660032,-0.8,0
6.039998,0,0,0.5884922,0,0,0.2745301,0,0,0.1384922,2.769844,-0.8,0
6.059998,0,0,0.591213,0,0,0.1360379,0,0,0.141213,2.82426,-0.8,0
6.079998,0,0,0.5911095,0,0,-0.005175024,0,0,0.1411095,2.82219,-0.8,0
6.099998,0,0,0.5881838,0,0,-0.1462845,0,0,0.1381838,2.763676,-0.8,0
6.119998,0,0,0.5824944,0,0,-0.2844682,0,0,0.1324944,2.649889,-0.8,0
6.139998,0,0,0.5741552,0,0,-0.4169626,0,0,0.1241552,2.483104,-0.8,0
6.159998,0,0,0.5633329,0,0,-0.5411178,0,0,0.1133329,2.266657,-0.8,0
6.179998,0,0,0.5502439,0,0,-0.6544506,0,0,0.1002439,2.004877,-0.8,0
6.199998,0,0,0.53515,0,0,-0.7546944,0,0,0.08514999,1.703,-0.8,0
6.219998,0,0,0.5183531,0,0,-0.8398443,0,0,0.0683531,1.367062,-0.8,0
6.239998,0,0,0.5001892,0,0,-0.9081974,0,0,0.05018918,1.003784,-0.8,0
6.259998,0,0,0.4810215,0,0,-0.9583865,0,0,0.03102146,0.6204292,-0.8,0
6.279998,0,0,0.4612333,0,0,-0.989408,0,0,0.01123331,0.2246663,-0.8,0
6.299998,0,0,0.4412205,0,0,-1.000641,0,0,0,0,-0.8,0
6.319998,0,0,0.4212077,0,0,-1.000641,0,0,0,0,-0.8,0
6.339998,0,0,0.4011948,0,0,-1.000641,0,0,0,0,-0.8,0
6.359998,0,0,0.381182,0,0,-1.000641,0,0,0,0,-0.8,0
6.379998,0,0,0.3611692,0,0,-1.000641,0,0,0,0,-0.8,0
6.399998,0,0,0.3411564,0,0,-1.000641,0,0,0,0,-0.8,0
6.419998,0,0,0.3211435,0,0,-1.000641,0,0,0,0,-0.8,0
6.439998,0,0,0.3011307,0,0,-1.000641,0,0,0,0,-0.8,0
6.459998,0,0,0.2811179,0,0,-1.000641,0,0,0,0,-0.8,0
6.479998,0,0,0.2611051,0,0,-1.000641,0,0,0,0,-0.8,0
6.499998,0,0,0.2410922,0,0,-1.000641,0,0,0,0,-0.8,0
